Fecha,Magnitud,Latitud,Longitud,Profundidad,Localizacion
2023-10-18,3.7,17.06,-94.69,130.3,"MATIAS ROMERO, OAX"
2023-10-18,3.4,14.56,-92.75,13.2,"TAPACHULA, CHIS"
2023-10-18,3.3,16.94,-100.41,4.2,"ATOYAC DE ALVAREZ, GRO"
2023-10-18,3.4,16.48,-98.45,10.1,"OMETEPEC, GRO"
2023-10-18,3.9,14.72,-92.52,76.1,"TAPACHULA, CHIS"
2023-10-18,3.5,17.49,-95.97,89.3,"TUXTEPEC, OAX"
2023-10-18,3.1,19.57,-103.89,22.2,"VILLA DE ALVAREZ, COL"
2023-10-18,3.2,16.46,-98.44,2.4,"OMETEPEC, GRO"
2023-10-18,3.4,19.63,-102.44,11.4,"LOS REYES DE SALGADO, MICH"
2023-10-18,3.8,16.76,-94.06,142.8,"CINTALAPA, CHIS"
2023-10-18,4.0,14.73,-94.15,10.0,"PIJIJIAPAN, CHIS"
2023-10-18,3.8,14.72,-94.49,15.0,"TONALA, CHIS"
2023-10-18,3.2,16.97,-100.54,5.2,"ATOYAC DE ALVAREZ, GRO"
2023-10-18,3.2,32.06,-115.25,16.4,"GPE VICTORIA(KM.43), BC"
2023-10-18,3.9,14.88,-94.27,16.0,"TONALA, CHIS"
2023-10-18,3.5,19.63,-102.45,9.0,"LOS REYES DE SALGADO, MICH"
2023-10-18,3.3,17.34,-101.35,9.7,"PETATLAN, GRO"
2023-10-18,3.9,18.13,-95.17,28.9,"J RODRIGUEZ CLARA, VER"
2023-10-18,2.9,16.84,-99.66,19.4,"ACAPULCO, GRO"
2023-10-18,3.2,16.28,-98.25,7.1,"PINOTEPA NACIONAL, OAX"
2023-10-18,3.3,16.22,-98.24,10.4,"PINOTEPA NACIONAL, OAX"
2023-10-18,3.3,31.68,-115.33,10.0,"GPE VICTORIA(KM.43), BC"
2023-10-18,3.4,30.88,-114.95,3.9,"SAN FELIPE, BC"
2023-10-18,3.8,17.27,-94.87,124.9,"MATIAS ROMERO, OAX"
2023-10-18,3.8,15.61,-96.87,18.0,"PUERTO ESCONDIDO, OAX"
2023-10-18,3.7,17.83,-100.57,63.2,"CD ALTAMIRANO, GRO"
2023-10-18,3.2,17.05,-99.97,50.5,"COYUCA DE BENITEZ, GRO"
2023-10-18,3.7,18.25,-103.23,2.2,"COALCOMAN, MICH"
2023-10-18,2.6,22.8,-102.59,2.0,"ZACATECAS, ZAC"
2023-10-18,3.4,16.16,-96.22,41.5,"MIAHUATLAN, OAX"
2023-10-18,1.4,19.54,-102.5,8.0,"LOS REYES DE SALGADO, MICH"
2023-10-18,3.4,19.55,-102.5,8.0,"LOS REYES DE SALGADO, MICH"
2023-10-18,3.3,19.6,-102.47,6.0,"LOS REYES DE SALGADO, MICH"
2023-10-18,3.9,16.66,-94.0,143.3,"CINTALAPA, CHIS"
2023-10-18,3.2,16.4,-98.3,6.5,"PINOTEPA NACIONAL, OAX"
2023-10-18,3.8,17.55,-94.75,144.7,"SAYULA DE ALEMAN, VER"
2023-10-18,3.6,18.74,-99.02,2.5,"S PEDRO APATLACO, MOR"
2023-10-19,3.4,18.05,-103.26,13.5,"COALCOMAN, MICH"
2023-10-19,3.3,19.59,-102.51,7.0,"LOS REYES DE SALGADO, MICH"
2023-10-19,3.4,19.62,-102.47,6.0,"LOS REYES DE SALGADO, MICH"
2023-10-19,4.3,15.15,-93.35,10.6,"MAPASTEPEC, CHIS"
2023-10-19,4.3,15.54,-93.79,17.3,"TONALA, CHIS"
2023-10-19,3.5,17.03,-99.99,8.5,"COYUCA DE BENITEZ, GRO"
2023-10-19,3.6,30.65,-116.09,3.3,"VICENTE GUERRERO, BC"
2023-10-19,3.6,17.42,-94.82,140.8,"SAYULA DE ALEMAN, VER"
2023-10-19,3.2,19.56,-102.49,1.7,"LOS REYES DE SALGADO, MICH"
2023-10-19,3.7,16.03,-98.5,1.4,"PINOTEPA NACIONAL, OAX"
2023-10-19,3.4,14.91,-92.52,93.8,"HUIXTLA, CHIS"
2023-10-19,3.5,17.22,-95.38,106.6,"MATIAS ROMERO, OAX"
2023-10-19,3.4,15.84,-95.31,3.5,"SALINA CRUZ, OAX"
2023-10-19,3.4,15.82,-95.33,5.0,"SALINA CRUZ, OAX"
2023-10-19,3.6,15.88,-97.59,16.5,"RIO GRANDE, OAX"
2023-10-19,3.1,16.23,-98.0,5.0,"PINOTEPA NACIONAL, OAX"
2023-10-19,3.5,30.74,-114.05,15.8,"PUERTO PEÑASCO, SON"
2023-10-19,3.0,16.86,-99.64,21.5,"SAN MARCOS, GRO"
2023-10-19,3.6,15.91,-94.09,25.9,"TONALA, CHIS"
2023-10-19,3.4,18.16,-93.7,16.1,"CARDENAS, TAB"
2023-10-19,3.4,16.93,-99.44,29.6,"SAN MARCOS, GRO"
2023-10-19,3.6,17.33,-100.73,46.2,"TECPAN, GRO"
2023-10-19,3.0,16.03,-97.48,26.2,"RIO GRANDE, OAX"
2023-10-19,3.3,15.97,-97.22,28.2,"PUERTO ESCONDIDO, OAX"
2023-10-19,3.1,16.9,-99.91,20.3,"ACAPULCO, GRO"
2023-10-19,3.6,14.37,-92.87,5.0,"CD HIDALGO, CHIS"
2023-10-19,3.8,17.9,-103.4,15.0,"COALCOMAN, MICH"
2023-10-19,3.7,16.94,-95.01,87.0,"MATIAS ROMERO, OAX"
2023-10-19,3.6,14.72,-93.83,2.6,"PIJIJIAPAN, CHIS"
2023-10-19,3.8,15.72,-96.79,13.5,"PUERTO ESCONDIDO, OAX"
2023-10-19,3.5,17.73,-103.07,16.0,"LA MIRA, MICH"
2023-10-19,3.0,16.77,-99.44,31.4,"SAN MARCOS, GRO"
2023-10-19,3.0,16.48,-98.47,4.8,"OMETEPEC, GRO"
2023-10-19,3.6,18.85,-107.39,10.0,"PUERTO VALLARTA, JAL"
2023-10-19,3.4,15.91,-93.2,139.3,"PIJIJIAPAN, CHIS"
2023-10-19,3.6,16.05,-97.74,15.9,"RIO GRANDE, OAX"
2023-10-19,3.8,16.04,-97.57,14.7,"RIO GRANDE, OAX"
2023-10-19,3.9,14.92,-93.82,6.6,"PIJIJIAPAN, CHIS"
2023-10-19,3.5,15.81,-97.04,2.0,"PUERTO ESCONDIDO, OAX"
2023-10-19,3.3,19.43,-105.44,6.4,"CIHUATLAN, JAL"
2023-10-19,3.3,16.17,-98.91,16.0,"OMETEPEC, GRO"
2023-10-19,4.0,14.88,-94.09,10.0,"PIJIJIAPAN, CHIS"
2023-10-19,3.8,17.56,-94.67,154.1,"JALTIPAN DE MORELOS, VER"
2023-10-19,3.6,17.51,-95.21,116.8,"SAYULA DE ALEMAN, VER"
2023-10-19,3.5,18.07,-103.35,9.9,"COALCOMAN, MICH"
2023-10-19,3.0,16.78,-98.62,48.9,"OMETEPEC, GRO"
2023-10-19,3.3,19.43,-104.1,7.3,"CASIMIRO CASTILLO, JAL"
2023-10-19,3.5,18.36,-102.46,7.8,"LA MIRA, MICH"
2023-10-19,3.9,16.37,-94.59,27.1,"UNION HIDALGO, OAX"
2023-10-19,3.3,16.93,-100.91,16.2,"TECPAN, GRO"
2023-10-19,3.6,15.58,-95.09,16.5,"SALINA CRUZ, OAX"
2023-10-19,3.5,14.36,-92.99,10.0,"CD HIDALGO, CHIS"
2023-10-19,3.4,16.3,-98.88,3.9,"OMETEPEC, GRO"
2023-10-19,3.5,14.83,-92.89,83.9,"HUIXTLA, CHIS"
2023-10-19,3.0,16.98,-99.72,30.6,"ACAPULCO, GRO"
2023-10-19,3.4,15.66,-96.76,4.7,"S PEDRO POCHUTLA, OAX"
2023-10-19,3.1,16.15,-97.59,32.4,"RIO GRANDE, OAX"
2023-10-19,3.4,16.02,-94.27,22.3,"ARRIAGA , CHIS"
2023-10-19,3.8,17.0,-95.88,15.6,"TLACOLULA, OAX"
2023-10-19,3.2,31.43,-115.6,10.0,"SAN FELIPE, BC"
2023-10-19,4.1,13.94,-92.92,9.5,"CD HIDALGO, CHIS"
2023-10-19,3.6,16.77,-99.26,13.8,"SAN MARCOS, GRO"
2023-10-20,3.6,16.21,-95.56,16.3,"TEHUANTEPEC, OAX"
2023-10-20,3.6,16.6,-94.95,6.5,"CD IXTEPEC, OAX"
2023-10-20,3.8,15.86,-98.29,17.0,"PINOTEPA NACIONAL, OAX"
2023-10-20,3.3,30.86,-114.95,5.5,"SAN FELIPE, BC"
2023-10-20,3.9,32.28,-115.29,15.0,"GPE VICTORIA(KM.43), BC"
2023-10-20,4.0,18.04,-104.21,9.0,"CD DE ARMERIA, COL"
2023-10-20,3.5,15.05,-93.43,7.2,"MAPASTEPEC, CHIS"
2023-10-20,3.4,16.34,-98.17,7.9,"PINOTEPA NACIONAL, OAX"
2023-10-20,4.0,16.2,-95.1,6.5,"SALINA CRUZ, OAX"
2023-10-20,3.4,16.99,-95.21,113.1,"MATIAS ROMERO, OAX"
2023-10-20,3.8,21.26,-105.82,16.2,"LAS VARAS, NAY"
2023-10-20,3.9,16.23,-95.12,3.9,"SALINA CRUZ, OAX"
2023-10-20,4.1,17.29,-94.23,180.8,"LAS CHOAPAS, VER"
2023-10-20,3.4,18.09,-102.97,2.0,"LA MIRA, MICH"
2023-10-20,3.7,17.4,-95.28,116.6,"SAYULA DE ALEMAN, VER"
2023-10-20,3.6,16.69,-93.98,137.1,"CINTALAPA, CHIS"
2023-10-20,3.6,16.91,-100.12,35.1,"COYUCA DE BENITEZ, GRO"
2023-10-20,3.4,16.61,-99.01,23.5,"SAN MARCOS, GRO"
2023-10-20,3.7,17.1,-99.3,40.6,"SAN MARCOS, GRO"
2023-10-20,3.4,18.01,-104.25,12.2,"CD DE ARMERIA, COL"
2023-10-20,3.3,16.16,-98.33,7.7,"PINOTEPA NACIONAL, OAX"
2023-10-20,3.5,18.08,-103.26,3.7,"COALCOMAN, MICH"
2023-10-20,3.2,18.16,-98.23,51.2,"ACATLAN DE OSORIO, PUE"
2023-10-20,3.6,18.11,-104.17,5.0,"TECOMAN, COL"
2023-10-20,3.1,15.99,-97.53,15.9,"RIO GRANDE, OAX"
2023-10-20,3.8,15.22,-94.69,26.9,"SALINA CRUZ, OAX"
2023-10-20,3.0,17.15,-100.03,35.9,"COYUCA DE BENITEZ, GRO"
2023-10-20,3.2,31.53,-115.62,7.2,"RODOLFO SANCHEZ T(MRO), BC"
2023-10-20,3.5,25.61,-99.78,15.1,"CADEREYTA JIMENEZ, NL"
2023-10-20,3.3,16.21,-98.76,16.9,"OMETEPEC, GRO"
2023-10-20,2.8,16.81,-99.25,27.7,"SAN MARCOS, GRO"
2023-10-20,3.3,30.85,-114.94,5.6,"SAN FELIPE, BC"
2023-10-20,3.4,31.28,-115.97,17.4,"VICENTE GUERRERO, BC"
2023-10-20,3.8,14.31,-93.11,116.5,"CD HIDALGO, CHIS"
2023-10-20,3.4,16.67,-98.27,39.6,"OMETEPEC, GRO"
2023-10-20,3.1,18.13,-98.37,52.8,"CHIAUTLA DE TAPIA, PUE"
2023-10-20,3.8,14.05,-93.39,20.9,"CD HIDALGO, CHIS"
2023-10-20,4.0,14.24,-93.48,5.0,"MAPASTEPEC, CHIS"
2023-10-20,3.1,16.19,-98.13,31.8,"PINOTEPA NACIONAL, OAX"
2023-10-20,3.9,14.36,-93.42,2.0,"MAPASTEPEC, CHIS"
2023-10-20,3.1,16.82,-99.78,17.8,"ACAPULCO, GRO"
2023-10-20,3.5,26.18,-99.83,12.6,"CIENEGA DE FLORES, NL"
2023-10-20,3.4,19.36,-104.2,5.3,"MANZANILLO, COL"
2023-10-20,4.4,13.97,-93.54,5.0,"CD HIDALGO, CHIS"
2023-10-20,3.8,17.3,-95.39,106.1,"MATIAS ROMERO, OAX"
2023-10-20,3.1,18.61,-103.35,32.3,"COALCOMAN, MICH"
2023-10-20,4.0,14.06,-93.82,5.0,"MAPASTEPEC, CHIS"
2023-10-20,4.8,14.27,-93.49,2.5,"MAPASTEPEC, CHIS"
2023-10-20,3.8,14.18,-93.46,10.0,"HUIXTLA, CHIS"
2023-10-20,3.7,16.5,-99.99,20.9,"ACAPULCO, GRO"
2023-10-20,3.7,15.06,-94.31,16.7,"TONALA, CHIS"
2023-10-20,2.8,15.06,-92.14,3.9,"CACAHOATAN, CHIS"
2023-10-20,3.7,15.89,-97.36,6.4,"RIO GRANDE, OAX"
2023-10-20,3.5,16.63,-99.3,1.6,"SAN MARCOS, GRO"
2023-10-20,3.3,15.4,-92.46,132.9,"MOTOZINTLA, CHIS"
2023-10-20,4.4,14.34,-93.46,3.9,"MAPASTEPEC, CHIS"
2023-10-20,3.2,18.03,-97.95,50.2,"ACATLAN DE OSORIO, PUE"
2023-10-20,4.1,14.22,-93.39,5.0,"HUIXTLA, CHIS"
2023-10-20,3.4,16.22,-97.23,44.5,"RIO GRANDE, OAX"
2023-10-20,3.0,31.24,-115.63,15.7,"VICENTE GUERRERO, BC"
2023-10-20,4.1,14.2,-93.48,83.6,"HUIXTLA, CHIS"
2023-10-20,3.6,16.78,-94.82,88.7,"MATIAS ROMERO, OAX"
2023-10-20,3.3,16.04,-91.3,10.0,"LAS MARGARITAS, CHIS"
2023-10-20,3.4,16.82,-94.87,101.7,"MATIAS ROMERO, OAX"
2023-10-20,4.0,14.29,-93.56,8.8,"MAPASTEPEC, CHIS"
2023-10-20,3.2,17.39,-97.47,67.8,"H TLAXIACO, OAX"
2023-10-21,2.8,17.02,-100.1,44.8,"COYUCA DE BENITEZ, GRO"
2023-10-21,3.8,14.0,-93.42,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.7,14.09,-93.31,14.1,"CD HIDALGO, CHIS"
2023-10-21,3.8,14.21,-93.47,10.0,"HUIXTLA, CHIS"
2023-10-21,3.3,30.86,-114.95,4.4,"SAN FELIPE, BC"
2023-10-21,3.6,14.37,-93.35,10.0,"HUIXTLA, CHIS"
2023-10-21,3.6,14.61,-92.7,52.5,"TAPACHULA, CHIS"
2023-10-21,3.7,13.99,-93.2,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.5,15.9,-97.26,60.3,"PUERTO ESCONDIDO, OAX"
2023-10-21,3.8,14.17,-93.3,10.0,"CD HIDALGO, CHIS"
2023-10-21,4.5,14.15,-93.52,10.0,"HUIXTLA, CHIS"
2023-10-21,3.8,14.06,-93.43,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.4,16.27,-98.22,16.1,"PINOTEPA NACIONAL, OAX"
2023-10-21,3.7,14.06,-93.43,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.6,14.28,-92.69,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.7,14.08,-93.43,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.8,17.43,-91.95,10.0,"PALENQUE, CHIS"
2023-10-21,3.2,16.39,-97.01,10.0,"MIAHUATLAN, OAX"
2023-10-21,3.8,16.23,-95.12,5.0,"SALINA CRUZ, OAX"
2023-10-21,3.6,15.63,-95.05,10.0,"SALINA CRUZ, OAX"
2023-10-21,3.5,16.07,-97.52,10.0,"RIO GRANDE, OAX"
2023-10-21,3.1,16.7,-99.64,17.6,"SAN MARCOS, GRO"
2023-10-21,3.3,30.57,-115.01,20.9,"SAN FELIPE, BC"
2023-10-21,3.2,16.97,-99.77,26.4,"ACAPULCO, GRO"
2023-10-21,3.7,14.91,-94.43,16.2,"TONALA, CHIS"
2023-10-21,3.1,16.13,-96.99,16.7,"PUERTO ESCONDIDO, OAX"
2023-10-21,3.9,16.06,-97.55,8.5,"RIO GRANDE, OAX"
2023-10-21,3.5,30.58,-116.15,10.0,"LAZARO CARDENAS, BC"
2023-10-21,3.8,14.15,-93.33,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.9,13.93,-92.81,10.0,"CD HIDALGO, CHIS"
2023-10-21,4.6,14.17,-93.59,22.9,"MAPASTEPEC, CHIS"
2023-10-21,5.1,14.09,-93.54,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.9,14.28,-93.55,10.0,"MAPASTEPEC, CHIS"
2023-10-21,3.8,14.12,-93.44,10.0,"CD HIDALGO, CHIS"
2023-10-21,4.0,13.93,-93.38,10.0,"CD HIDALGO, CHIS"
2023-10-21,3.3,31.02,-115.6,10.1,"VICENTE GUERRERO, BC"
2023-10-21,3.5,16.73,-99.31,29.6,"SAN MARCOS, GRO"
2023-10-21,3.3,19.61,-104.05,10.8,"EL GRULLO, JAL"
2023-10-21,2.7,18.16,-103.47,10.0,"COALCOMAN, MICH"
2023-10-21,3.7,15.42,-94.68,60.7,"SALINA CRUZ, OAX"
2023-10-21,3.3,17.03,-94.44,118.3,"MATIAS ROMERO, OAX"
2023-10-21,3.2,17.93,-103.3,25.9,"COALCOMAN, MICH"
2023-10-21,3.2,18.16,-103.03,4.3,"COALCOMAN, MICH"
2023-10-21,3.2,19.26,-104.39,67.0,"CIHUATLAN, JAL"
2023-10-21,3.9,14.14,-92.79,5.5,"CD HIDALGO, CHIS"
2023-10-21,4.9,16.17,-99.13,17.1,"SAN MARCOS, GRO"
2023-10-21,3.9,16.23,-99.13,3.1,"SAN MARCOS, GRO"
2023-10-21,3.8,14.23,-93.4,12.7,"HUIXTLA, CHIS"
2023-10-21,4.4,16.32,-99.1,4.1,"SAN MARCOS, GRO"
2023-10-21,3.9,14.06,-93.59,13.4,"CD HIDALGO, CHIS"
2023-10-21,3.4,16.25,-99.18,4.6,"SAN MARCOS, GRO"
2023-10-21,3.4,13.98,-92.76,13.6,"CD HIDALGO, CHIS"
2023-10-21,3.8,14.05,-92.77,8.3,"CD HIDALGO, CHIS"
2023-10-21,3.8,14.21,-93.47,11.4,"HUIXTLA, CHIS"
2023-10-21,3.9,14.28,-93.56,19.7,"MAPASTEPEC, CHIS"
2023-10-21,3.6,16.91,-99.07,37.0,"SAN MARCOS, GRO"
2023-10-21,3.9,14.31,-93.13,132.1,"CD HIDALGO, CHIS"
2023-10-21,3.4,31.79,-115.02,10.1,"GPE VICTORIA(KM.43), BC"
2023-10-21,3.1,18.18,-103.5,5.0,"COALCOMAN, MICH"
2023-10-21,3.1,17.79,-96.88,70.2,"TEPELMEME, OAX"
2023-10-21,4.2,14.2,-93.6,15.0,"MAPASTEPEC, CHIS"
2023-10-21,3.9,16.09,-94.2,16.1,"ARRIAGA , CHIS"
2023-10-21,3.1,16.22,-97.02,12.9,"PUERTO ESCONDIDO, OAX"
2023-10-21,4.0,13.88,-93.65,16.0,"CD HIDALGO, CHIS"
2023-10-21,3.3,18.6,-103.29,19.4,"COALCOMAN, MICH"
2023-10-21,3.6,17.95,-98.2,55.9,"ACATLAN DE OSORIO, PUE"
2023-10-21,3.0,16.35,-96.88,10.0,"MIAHUATLAN, OAX"
2023-10-21,4.0,14.01,-93.53,15.0,"CD HIDALGO, CHIS"
2023-10-22,4.0,14.42,-92.58,20.0,"CD HIDALGO, CHIS"
2023-10-22,3.3,16.14,-98.87,12.5,"OMETEPEC, GRO"
2023-10-22,3.1,18.69,-102.41,3.6,"APATZINGAN, MICH"
2023-10-22,3.2,19.55,-102.48,10.0,"LOS REYES DE SALGADO, MICH"
2023-10-22,3.6,18.41,-102.08,16.2,"LAS GUACAMAYAS, MICH"
2023-10-22,3.2,14.68,-93.01,15.6,"HUIXTLA, CHIS"
2023-10-22,3.8,16.25,-99.36,1.3,"SAN MARCOS, GRO"
2023-10-22,3.5,16.27,-99.3,12.3,"SAN MARCOS, GRO"
2023-10-22,3.7,16.19,-99.14,10.0,"SAN MARCOS, GRO"
2023-10-22,3.3,19.71,-103.96,11.3,"EL GRULLO, JAL"
2023-10-22,3.9,14.0,-92.88,10.0,"CD HIDALGO, CHIS"
2023-10-22,3.6,18.09,-103.28,10.0,"COALCOMAN, MICH"
2023-10-22,3.6,16.76,-95.06,97.2,"MATIAS ROMERO, OAX"
2023-10-22,3.7,13.5,-92.47,99.3,"CD HIDALGO, CHIS"
2023-10-22,3.9,15.87,-95.21,3.1,"SALINA CRUZ, OAX"
2023-10-22,3.8,15.98,-95.26,8.2,"SALINA CRUZ, OAX"
2023-10-22,3.5,15.94,-95.23,6.4,"SALINA CRUZ, OAX"
2023-10-22,3.6,15.69,-93.07,173.3,"PIJIJIAPAN, CHIS"
2023-10-22,3.9,18.03,-98.94,41.1,"CHIAUTLA DE TAPIA, PUE"
2023-10-22,3.5,14.98,-93.1,16.0,"MAPASTEPEC, CHIS"
2023-10-22,3.8,16.51,-99.76,3.2,"ACAPULCO, GRO"
2023-10-22,3.9,15.53,-97.21,1.5,"PUERTO ESCONDIDO, OAX"
2023-10-22,3.4,16.31,-98.24,10.6,"PINOTEPA NACIONAL, OAX"
2023-10-22,3.6,15.41,-96.58,36.5,"S PEDRO POCHUTLA, OAX"
2023-10-22,3.6,27.78,-111.83,3.4,"SANTA ROSALIA, BCS"
2023-10-22,3.1,17.98,-99.51,59.1,"ZUMPANGO DEL RIO, GRO"
2023-10-22,4.1,28.99,-114.63,8.0,"GUERRERO NEGRO, BCS"
2023-10-22,3.4,16.3,-96.49,16.1,"MIAHUATLAN, OAX"
2023-10-22,3.7,14.82,-94.05,23.3,"PIJIJIAPAN, CHIS"
2023-10-22,3.9,15.67,-95.07,16.1,"SALINA CRUZ, OAX"
2023-10-22,3.4,15.91,-93.64,97.3,"TONALA, CHIS"
2023-10-22,4.0,14.52,-93.26,15.0,"MAPASTEPEC, CHIS"
2023-10-22,3.4,19.22,-103.93,7.5,"COQUIMATLAN, COL"
2023-10-22,3.0,19.25,-103.89,18.3,"COQUIMATLAN, COL"
2023-10-22,4.0,17.46,-94.79,138.0,"SAYULA DE ALEMAN, VER"
2023-10-22,3.6,17.13,-100.99,29.3,"TECPAN, GRO"
2023-10-22,3.9,16.58,-94.08,120.9,"CINTALAPA, CHIS"
2023-10-22,3.3,16.68,-98.87,11.1,"OMETEPEC, GRO"
2023-10-22,3.1,16.77,-99.39,21.8,"SAN MARCOS, GRO"
2023-10-22,3.7,15.25,-93.48,21.1,"PIJIJIAPAN, CHIS"
2023-10-22,3.9,17.35,-102.84,16.1,"LA MIRA, MICH"
2023-10-22,3.5,18.17,-103.5,11.4,"COALCOMAN, MICH"
2023-10-22,3.2,16.68,-98.84,6.3,"OMETEPEC, GRO"
2023-10-22,3.7,18.1,-103.08,6.7,"COALCOMAN, MICH"
2023-10-23,2.9,32.13,-116.34,5.7,"ENSENADA, BC"
2023-10-23,3.3,16.88,-99.64,33.6,"SAN MARCOS, GRO"
2023-10-23,3.7,14.15,-91.99,54.6,"CD HIDALGO, CHIS"
2023-10-23,3.1,20.32,-99.02,13.9,"ACTOPAN, HGO"
2023-10-23,3.6,16.36,-99.97,7.9,"ACAPULCO, GRO"
2023-10-23,3.6,18.84,-104.17,7.7,"CD DE ARMERIA, COL"
2023-10-23,3.5,17.95,-99.23,51.6,"CHILAPA DE ALVAREZ, GRO"
2023-10-23,4.0,13.64,-92.18,4.4,"CD HIDALGO, CHIS"
2023-10-23,3.8,17.36,-101.35,5.0,"PETATLAN, GRO"
2023-10-23,3.9,18.25,-94.68,10.0,"OTEAPAN, VER"
2023-10-23,3.9,15.41,-94.77,17.4,"SALINA CRUZ, OAX"
2023-10-23,3.7,32.68,-115.54,10.0,"SANTA ISABEL, BC"
2023-10-23,3.4,17.18,-99.98,4.5,"COYUCA DE BENITEZ, GRO"
2023-10-23,3.7,18.07,-103.44,4.8,"COALCOMAN, MICH"
2023-10-23,3.1,19.5,-103.93,35.8,"VILLA DE ALVAREZ, COL"
2023-10-23,4.0,15.18,-94.64,16.4,"SALINA CRUZ, OAX"
2023-10-23,3.8,17.43,-101.5,5.0,"ZIHUATANEJO, GRO"
2023-10-23,3.6,16.58,-98.49,13.2,"OMETEPEC, GRO"
2023-10-23,3.4,18.91,-103.71,23.6,"TECOMAN, COL"
2023-10-23,3.7,15.44,-96.43,16.0,"S PEDRO POCHUTLA, OAX"
2023-10-23,3.9,16.37,-100.12,22.3,"ACAPULCO, GRO"
2023-10-23,3.3,16.56,-98.47,13.3,"OMETEPEC, GRO"
2023-10-23,3.5,17.33,-101.19,18.8,"PETATLAN, GRO"
2023-10-23,3.6,18.96,-102.44,10.0,"APATZINGAN, MICH"
2023-10-23,3.4,18.3,-97.37,59.3,"S GABRIEL CHILAC, PUE"
2023-10-23,3.5,17.82,-97.11,70.1,"TEPELMEME, OAX"
2023-10-23,3.2,19.25,-104.06,10.0,"COQUIMATLAN, COL"
2023-10-23,3.5,19.56,-104.06,10.9,"EL GRULLO, JAL"
2023-10-23,3.8,17.49,-95.33,114.4,"J RODRIGUEZ CLARA, VER"
2023-10-23,3.4,19.0,-105.01,4.4,"CIHUATLAN, JAL"
2023-10-23,3.3,19.33,-104.34,32.1,"CIHUATLAN, JAL"
2023-10-23,4.1,15.32,-93.21,85.0,"MAPASTEPEC, CHIS"
2023-10-23,4.3,14.46,-94.37,10.0,"PIJIJIAPAN, CHIS"
2023-10-23,3.7,16.35,-95.12,6.3,"S BLAS ATEMPA, OAX"
2023-10-23,4.3,24.19,-109.06,16.1,"LA PAZ, BCS"
2023-10-23,4.2,16.36,-98.29,5.9,"PINOTEPA NACIONAL, OAX"
2023-10-23,3.4,17.21,-94.86,122.2,"MATIAS ROMERO, OAX"
2023-10-23,3.2,15.94,-96.99,18.8,"PUERTO ESCONDIDO, OAX"
2023-10-23,2.6,20.35,-99.03,10.0,"ACTOPAN, HGO"
2023-10-23,3.7,14.53,-92.1,83.2,"CD HIDALGO, CHIS"
2023-10-23,3.0,17.1,-98.81,40.4,"TLAPA, GRO"
2023-10-23,3.7,15.75,-93.88,14.6,"TONALA, CHIS"
2023-10-23,2.3,18.14,-103.2,18.0,"COALCOMAN, MICH"
2023-10-24,3.6,15.99,-92.79,5.3,"VENUSTIANO CARRANZA, CHIS"
2023-10-24,3.5,16.58,-98.47,14.3,"OMETEPEC, GRO"
2023-10-24,3.4,16.4,-94.67,73.2,"UNION HIDALGO, OAX"
2023-10-24,3.3,15.9,-96.27,42.4,"CRUCECITA, OAX"
2023-10-24,3.4,15.34,-93.44,57.0,"PIJIJIAPAN, CHIS"
2023-10-24,3.8,18.42,-93.84,31.4,"AGUA DULCE, VER"
2023-10-24,3.8,14.89,-92.84,70.4,"HUIXTLA, CHIS"
2023-10-24,3.4,16.23,-92.35,54.9,"LAS ROSAS, CHIS"
2023-10-24,2.8,16.97,-99.43,29.5,"SAN MARCOS, GRO"
2023-10-24,3.5,18.62,-102.13,53.9,"NUEVA ITALIA, MICH"
2023-10-24,3.2,16.87,-100.02,15.7,"ACAPULCO, GRO"
2023-10-24,3.7,16.92,-100.03,17.5,"COYUCA DE BENITEZ, GRO"
2023-10-24,3.4,16.03,-97.06,30.4,"PUERTO ESCONDIDO, OAX"
2023-10-24,3.7,16.76,-99.2,19.6,"SAN MARCOS, GRO"
2023-10-24,3.4,17.71,-94.69,10.0,"JALTIPAN DE MORELOS, VER"
2023-10-24,3.1,16.85,-99.66,15.2,"ACAPULCO, GRO"
2023-10-24,3.3,32.64,-115.57,5.5,"SANTA ISABEL, BC"
2023-10-24,2.7,19.3,-103.9,29.5,"COQUIMATLAN, COL"
2023-10-24,3.8,18.57,-101.07,83.0,"HUETAMO, MICH"
2023-10-24,3.7,15.8,-95.15,29.8,"SALINA CRUZ, OAX"
2023-10-24,3.6,16.23,-94.39,63.2,"ARRIAGA , CHIS"
2023-10-24,3.6,17.5,-94.69,135.3,"SAYULA DE ALEMAN, VER"
2023-10-24,3.7,32.54,-115.27,15.5,"MEXICALI, BC"
2023-10-24,3.6,15.91,-97.98,16.0,"PINOTEPA NACIONAL, OAX"
2023-10-24,3.3,17.71,-101.04,57.1,"PETATLAN, GRO"
2023-10-24,3.5,19.38,-103.79,35.8,"VILLA DE ALVAREZ, COL"
2023-10-24,3.5,16.91,-99.99,23.2,"ACAPULCO, GRO"
